Opportunities.Decision Maker Identified,Opportunities.DaysToClose,Opportunities.Campaign Name,Opportunities.Budget,Opportunities.Discount,Opportunities.Opportunity Owner Name,CountNonNull(Opportunities.Status),
false,98,(Blank),4000,0.013,Spencer Low,1,
false,98,(Blank),4000,0.013,Jeff Hay,1,
false,98,(Blank),4000,0.032,Anne Weiler,1,
false,98,(Blank),4000,0.032,Greg Winston,1,
false,98,(Blank),4000,0.032,Sanjay Shah,1,
false,98,(Blank),4000,0.035,Alan Steiner,1,
false,98,(Blank),4000,0.035,Anne Weiler,2,
false,98,(Blank),4000,0.011,Anne Weiler,1,
false,98,(Blank),4000,0.031,Anne Weiler,1,
false,98,(Blank),4000,0.037,Greg Winston,1,
false,98,(Blank),4500,0.033,David So,10,"10,44,54"
false,98,(Blank),4500,0.033,Jeff Hay,5,"5,276,281"
false,98,(Blank),4500,0.013,Molly Clark,1,
false,98,(Blank),4500,0.032,Greg Winston,1,
false,98,(Blank),4500,0.035,Anne Weiler,8,"8,134,142"
false,98,(Blank),4500,0.015,Molly Clark,1,
false,98,(Blank),4625,0.033,David So,5,"5,281,286"
false,98,(Blank),4625,0.033,Eric Gruber,1,
false,98,(Blank),4625,0.033,Jeff Hay,1,
false,98,(Blank),4625,0.013,Spencer Low,1,
false,98,(Blank),4625,0.032,Anne Weiler,1,
false,98,(Blank),4625,0.035,Anne Weiler,13,"13,0,13"
false,98,(Blank),4750,0.033,David So,6,"6,238,244"
false,98,(Blank),4750,0.033,Eric Gruber,2,
false,98,(Blank),4750,0.033,Jeff Hay,3,
false,98,(Blank),4750,0.013,David So,1,
false,98,(Blank),4750,0.013,Alicia Thomber,1,
false,98,(Blank),4750,0.013,Julian Isla,1,
false,98,(Blank),4750,0.032,Anne Weiler,2,
false,98,(Blank),4750,0.032,Greg Winston,2,
false,98,(Blank),4750,0.032,Sanjay Shah,1,
false,98,(Blank),4750,0.035,Anne Weiler,9,"9,91,100"
false,98,(Blank),4750,0.037,Greg Winston,2,
false,98,(Blank),4875,0.033,David So,2,
false,98,(Blank),4875,0.033,Jeff Hay,1,
false,98,(Blank),4875,0.013,Molly Clark,1,
false,98,(Blank),4875,0.013,David So,2,
false,98,(Blank),4875,0.013,Spencer Low,1,
false,98,(Blank),4875,0.013,Jeff Hay,1,
false,98,(Blank),4875,0.032,Anne Weiler,1,
false,98,(Blank),4875,0.032,Greg Winston,1,
false,98,(Blank),4875,0.032,Sanjay Shah,1,
false,98,(Blank),4875,0.035,Anne Weiler,7,"7,185,192"
false,98,(Blank),4375,0.033,David So,10,"10,54,64"
false,98,(Blank),4375,0.033,Jeff Hay,2,
false,98,(Blank),4375,0.033,Anne Weiler,1,
false,98,(Blank),4375,0.013,Alicia Thomber,2,
false,98,(Blank),4375,0.013,Jeff Hay,1,
false,98,(Blank),4375,0.032,Anne Weiler,1,
false,98,(Blank),4375,0.032,Sanjay Shah,1,
false,98,(Blank),4375,0.035,Alan Steiner,1,
false,98,(Blank),4375,0.035,Anne Weiler,9,"9,100,109"
false,98,(Blank),1500,0.04,Alan Steiner,1,
false,98,(Blank),1500,0.036,Sanjay Shah,1,
false,98,(Blank),1500,0.023,David So,1,
false,98,(Blank),1500,0.023,Alicia Thomber,4,"4,322,326"
false,98,(Blank),1500,0.023,Spencer Low,3,
false,98,(Blank),1500,0.023,Alan Steiner,1,
false,98,(Blank),1500,0.023,Julian Isla,4,"4,326,330"
false,98,(Blank),1500,0.022,Anne Weiler,2,
false,98,(Blank),1500,0.022,Greg Winston,2,
false,98,(Blank),1500,0.022,Sanjay Shah,1,
false,98,(Blank),1250,0.023,David So,1,
false,98,(Blank),1250,0.023,Alicia Thomber,4,"4,330,334"
false,98,(Blank),1250,0.023,Spencer Low,1,
false,98,(Blank),1250,0.023,Julian Isla,1,
false,98,(Blank),1250,0.022,Anne Weiler,3,
false,98,(Blank),1250,0.022,Greg Winston,1,
false,98,(Blank),1250,0.022,Renee Lo,1,
false,98,(Blank),1250,0.022,Sanjay Shah,1,
false,98,(Blank),1250,0.025,Renee Lo,3,
false,98,(Blank),1250,0.021,Sanjay Shah,1,
false,98,(Blank),1375,0.023,David So,3,
false,98,(Blank),1375,0.023,Eric Gruber,1,
false,98,(Blank),1375,0.023,Alicia Thomber,1,
false,98,(Blank),1375,0.023,Spencer Low,2,
false,98,(Blank),1375,0.023,Julian Isla,3,
false,98,(Blank),1375,0.022,Anne Weiler,2,
false,98,(Blank),1375,0.022,Greg Winston,2,
false,98,(Blank),1375,0.022,Renee Lo,1,
false,98,(Blank),1375,0.022,Sanjay Shah,1,
false,98,(Blank),1375,0.025,Renee Lo,1,
false,98,(Blank),1625,0.003,Molly Clark,1,
false,98,(Blank),1625,0.036,Sanjay Shah,1,
false,98,(Blank),1625,0.023,David So,1,
false,98,(Blank),1625,0.023,Alicia Thomber,5,"5,286,291"
false,98,(Blank),1625,0.023,Spencer Low,2,
false,98,(Blank),1625,0.023,Alan Steiner,1,
false,98,(Blank),1625,0.022,Anne Weiler,1,
false,98,(Blank),1625,0.022,Renee Lo,1,
false,98,(Blank),1625,0.025,Renee Lo,1,
false,98,(Blank),1750,0.036,Sanjay Shah,1,
false,98,(Blank),1750,0.023,Alicia Thomber,5,"5,291,296"
false,98,(Blank),1750,0.023,Spencer Low,1,
false,98,(Blank),1750,0.023,Julian Isla,3,
false,98,(Blank),1750,0.022,Anne Weiler,1,
false,98,(Blank),1750,0.022,Greg Winston,2,
false,98,(Blank),1750,0.022,Renee Lo,2,
false,98,(Blank),1750,0.022,Sanjay Shah,1,
false,98,(Blank),3000,0.033,David So,1,
false,98,(Blank),3000,0.013,Molly Clark,1,
false,98,(Blank),3000,0.013,Spencer Low,1,
false,98,(Blank),3000,0.035,Anne Weiler,2,
false,98,(Blank),3000,0.003,Molly Clark,1,
false,98,(Blank),3000,0.003,Alicia Thomber,1,
false,98,(Blank),3000,0.037,Greg Winston,1,
false,98,(Blank),2500,0.033,David So,1,
false,98,(Blank),2500,0.033,Jeff Hay,1,
false,98,(Blank),2750,0.032,Greg Winston,1,
false,98,(Blank),2750,0.035,Anne Weiler,1,
false,98,(Blank),2750,0.04,Alan Steiner,1,
false,98,(Blank),2875,0.033,David So,1,
false,98,(Blank),2875,0.013,David So,1,
false,98,(Blank),2875,0.013,Alicia Thomber,1,
false,98,(Blank),2875,0.003,Molly Clark,1,
false,98,(Blank),1000,0.033,David So,7,"7,192,199"
false,98,(Blank),1000,0.033,Jeff Hay,2,
false,98,(Blank),1000,0.032,Anne Weiler,1,
false,98,(Blank),1000,0.035,Alan Steiner,1,
false,98,(Blank),1000,0.035,Anne Weiler,4,"4,334,338"
false,98,(Blank),1000,0.037,Greg Winston,1,
false,98,(Blank),625,0.033,David So,1,
false,98,(Blank),625,0.033,Jeff Hay,3,
false,98,(Blank),625,0.032,Anne Weiler,1,
false,98,(Blank),625,0.032,Greg Winston,1,
false,98,(Blank),625,0.035,Anne Weiler,5,"5,296,301"
false,98,(Blank),625,0.031,Anne Weiler,1,
false,98,(Blank),1125,0.033,David So,3,
false,98,(Blank),1125,0.033,Jeff Hay,1,
false,98,(Blank),1125,0.035,Anne Weiler,4,
false,98,(Blank),1125,0.003,Alicia Thomber,1,
false,98,(Blank),2625,0.013,Alicia Thomber,1,
false,98,(Blank),875,0.033,David So,6,"6,244,250"
false,98,(Blank),875,0.033,Jeff Hay,1,
false,98,(Blank),875,0.035,Anne Weiler,3,
false,98,(Blank),750,0.033,David So,4,
false,98,(Blank),750,0.033,Anne Weiler,1,
false,98,(Blank),750,0.032,Anne Weiler,1,
false,98,(Blank),750,0.035,Anne Weiler,7,"7,199,206"
false,98,(Blank),250,0.033,David So,4,
false,98,(Blank),250,0.035,Anne Weiler,7,"7,206,213"
false,98,(Blank),375,0.033,David So,8,"8,142,150"
false,98,(Blank),375,0.033,Eric Gruber,1,
false,98,(Blank),375,0.033,Jeff Hay,3,
false,98,(Blank),375,0.032,Greg Winston,2,
false,98,(Blank),375,0.035,Alan Steiner,1,
false,98,(Blank),375,0.035,Anne Weiler,6,"6,250,256"
false,98,(Blank),500,0.033,David So,5,"5,301,306"
false,98,(Blank),500,0.033,Jeff Hay,3,
false,98,(Blank),500,0.035,Anne Weiler,7,"7,213,220"
false,98,(Blank),125,0.033,David So,4,
false,98,(Blank),125,0.033,Jeff Hay,1,
false,98,(Blank),125,0.032,Anne Weiler,1,
false,98,(Blank),125,0.032,Sanjay Shah,2,
false,98,(Blank),125,0.035,Anne Weiler,9,"9,109,118"
false,98,(Blank),125,0.031,Anne Weiler,3,
false,98,(Blank),1875,0.038,Alan Steiner,1,
false,98,(Blank),1875,0.037,Greg Winston,2,
false,98,(Blank),1875,0.036,Sanjay Shah,1,
false,98,(Blank),2375,0.037,Sanjay Shah,1,
false,98,(Blank),2125,0.036,Sanjay Shah,1,
false,98,(Blank),2250,0.003,Molly Clark,1,
false,98,(Blank),6125,0.032,Greg Winston,1,
false,98,(Blank),6125,0.035,Anne Weiler,2,
false,98,(Blank),2000,0.037,Greg Winston,2,
false,98,(Blank),5625,0.033,David So,1,
false,98,(Blank),5625,0.032,Anne Weiler,1,
false,98,(Blank),5250,0.033,David So,1,
false,98,(Blank),5250,0.035,Anne Weiler,2,
false,98,(Blank),5250,0.037,Greg Winston,1,
false,98,(Blank),5375,0.033,David So,3,
false,98,(Blank),5375,0.032,Sanjay Shah,1,
false,98,(Blank),5375,0.035,Anne Weiler,3,
false,98,(Blank),6000,0.033,Jeff Hay,2,
false,98,(Blank),6000,0.033,Anne Weiler,1,
false,98,(Blank),5000,0.033,Jeff Hay,1,
false,98,(Blank),5125,0.033,David So,2,
false,98,(Blank),5125,0.032,Greg Winston,1,
false,98,(Blank),5125,0.035,Anne Weiler,1,
false,98,(Blank),5125,0.037,Greg Winston,1,
false,98,(Blank),5875,0.033,David So,3,
false,98,(Blank),5875,0.033,Eric Gruber,1,
false,98,(Blank),5875,0.033,Jeff Hay,1,
false,98,(Blank),5500,0.033,David So,1,
false,98,Monthly Newsletter,3250,0.038,David So,1,
false,98,Monthly Newsletter,3250,0.04,Anne Weiler,3,
false,98,Monthly Newsletter,3250,0.018,Alicia Thomber,1,
false,98,Monthly Newsletter,3500,0.038,David So,1,
false,98,Monthly Newsletter,3500,0.037,Anne Weiler,1,
false,98,Monthly Newsletter,3125,0.038,David So,2,
false,98,Monthly Newsletter,3125,0.04,Anne Weiler,1,
false,98,Monthly Newsletter,3125,0.037,Anne Weiler,1,
false,98,Monthly Newsletter,3375,0.038,David So,1,
false,98,Monthly Newsletter,3375,0.037,Sanjay Shah,1,
false,98,Monthly Newsletter,4125,0.04,Anne Weiler,1,
false,98,Monthly Newsletter,3875,0.038,David So,1,
false,98,Monthly Newsletter,3875,0.038,Jeff Hay,1,
false,98,Monthly Newsletter,4250,0.04,Anne Weiler,2,
false,98,Monthly Newsletter,3750,0.038,David So,2,
false,98,Monthly Newsletter,4000,0.038,David So,1,
false,98,Monthly Newsletter,4000,0.038,Jeff Hay,1,
false,98,Monthly Newsletter,4000,0.018,Spencer Low,1,
false,98,Monthly Newsletter,4500,0.037,Greg Winston,1,
false,98,Monthly Newsletter,4750,0.038,David So,1,
false,98,Monthly Newsletter,4750,0.04,Anne Weiler,3,
false,98,Monthly Newsletter,1500,0.028,Alicia Thomber,1,
false,98,Monthly Newsletter,1500,0.028,Spencer Low,2,
false,98,Monthly Newsletter,1500,0.028,Julian Isla,1,
false,98,Monthly Newsletter,1250,0.028,David So,1,
false,98,Monthly Newsletter,1250,0.028,Eric Gruber,1,
false,98,Monthly Newsletter,1250,0.028,Spencer Low,2,
false,98,Monthly Newsletter,1250,0.028,Alan Steiner,1,
false,98,Monthly Newsletter,1250,0.028,Julian Isla,1,
false,98,Monthly Newsletter,1250,0.027,Greg Winston,2,
false,98,Monthly Newsletter,1250,0.03,Renee Lo,1,
false,98,Monthly Newsletter,1375,0.028,Alicia Thomber,2,
false,98,Monthly Newsletter,1375,0.028,Spencer Low,2,
false,98,Monthly Newsletter,1375,0.028,Julian Isla,1,
false,98,Monthly Newsletter,1375,0.027,Renee Lo,1,
false,98,Monthly Newsletter,1375,0.027,Sanjay Shah,1,
false,98,Monthly Newsletter,1375,0.03,Renee Lo,1,
false,98,Monthly Newsletter,1625,0.028,David So,1,
false,98,Monthly Newsletter,1625,0.028,Eric Gruber,1,
false,98,Monthly Newsletter,1625,0.028,Alicia Thomber,2,
false,98,Monthly Newsletter,1625,0.028,Spencer Low,1,
false,98,Monthly Newsletter,1625,0.028,Julian Isla,4,
false,98,Monthly Newsletter,1625,0.027,Sanjay Shah,1,
false,98,Monthly Newsletter,1750,0.028,Alicia Thomber,1,
false,98,Monthly Newsletter,1750,0.028,Spencer Low,1,
false,98,Monthly Newsletter,1750,0.028,Julian Isla,2,
false,98,Monthly Newsletter,1750,0.027,Anne Weiler,2,
false,98,Monthly Newsletter,1750,0.027,Renee Lo,1,
false,98,Monthly Newsletter,1750,0.027,Sanjay Shah,1,
false,100,(Blank),3250,0.033,David So,3,"3,28,31"
false,100,(Blank),3250,0.033,Jeff Hay,1,"1,85,86"
false,100,(Blank),3250,0.013,Alan Steiner,1,"1,86,87"
false,100,(Blank),3250,0.012,Sanjay Shah,1,"1,87,88"
false,100,(Blank),3250,0.003,David So,1,"1,88,89"
false,100,(Blank),3250,0.011,Sanjay Shah,2,"2,43,45"
false,100,(Blank),3250,0.031,Anne Weiler,1,"1,89,90"
false,100,(Blank),3500,0.033,David So,5,"5,6,11"
false,100,(Blank),3500,0.012,Greg Winston,2,"2,45,47"
false,100,(Blank),3125,0.033,David So,5,"5,11,16"
false,100,(Blank),3125,0.033,Jeff Hay,1,"1,90,91"
false,100,(Blank),3125,0.012,Greg Winston,1,"1,91,92"
false,100,(Blank),3125,0.012,Sanjay Shah,1,"1,92,93"
false,100,(Blank),3125,0.015,Alan Steiner,1,"1,93,94"
false,100,(Blank),3125,0.011,Sanjay Shah,1,"1,94,95"
false,100,(Blank),3125,0.031,Anne Weiler,2,"2,47,49"
false,100,(Blank),3375,0.033,David So,1,"1,95,96"
false,100,(Blank),3375,0.033,Jeff Hay,1,"1,96,97"
false,100,(Blank),3375,0.035,Anne Weiler,1,"1,97,98"
false,100,(Blank),3375,0.012,Greg Winston,1,"1,98,99"
false,100,(Blank),3375,0.031,Anne Weiler,2,"2,49,51"
false,100,(Blank),3375,0.036,Sanjay Shah,1,"1,99,100"
false,100,(Blank),3625,0.033,David So,4,"4,16,20"
false,100,(Blank),3625,0.033,Jeff Hay,1,"1,100,101"
false,100,(Blank),3625,0.012,Greg Winston,2,"2,51,53"
false,100,(Blank),4125,0.033,Jeff Hay,2,"2,53,55"
false,100,(Blank),4125,0.012,Greg Winston,1,"1,101,102"
false,100,(Blank),4125,0.012,Sanjay Shah,1,"1,102,103"
false,100,(Blank),3875,0.012,Greg Winston,1,
false,100,(Blank),3875,0.011,Sanjay Shah,1,
false,100,(Blank),3875,0.031,Anne Weiler,2,"2,55,57"
false,100,(Blank),4250,0.033,David So,2,"2,57,59"
false,100,(Blank),4250,0.033,Jeff Hay,1,
false,100,(Blank),4250,0.012,Greg Winston,1,
false,100,(Blank),4250,0.015,Alan Steiner,1,
false,100,(Blank),4250,0.031,Anne Weiler,2,"2,59,61"
false,100,(Blank),3750,0.033,David So,3,"3,31,34"
false,100,(Blank),3750,0.031,Anne Weiler,1,
false,100,(Blank),4000,0.033,David So,3,"3,34,37"
false,100,(Blank),4000,0.033,Jeff Hay,1,
false,100,(Blank),4000,0.012,Greg Winston,1,
false,100,(Blank),4500,0.033,David So,4,"4,20,24"
false,100,(Blank),4500,0.013,Alan Steiner,1,
false,100,(Blank),4500,0.035,Anne Weiler,1,
false,100,(Blank),4625,0.033,David So,1,
false,100,(Blank),4625,0.033,Jeff Hay,1,
false,100,(Blank),4625,0.035,Anne Weiler,1,
false,100,(Blank),4625,0.012,Greg Winston,2,"2,61,63"
false,100,(Blank),4750,0.033,David So,6,"6,0,6"
false,100,(Blank),4750,0.033,Jeff Hay,1,
false,100,(Blank),4875,0.033,David So,3,"3,37,40"
false,100,(Blank),4875,0.033,Jeff Hay,1,
false,100,(Blank),4875,0.035,Anne Weiler,1,
false,100,(Blank),4875,0.012,Greg Winston,1,
false,100,(Blank),4875,0.031,Anne Weiler,1,
false,100,(Blank),4375,0.033,David So,2,"2,63,65"
false,100,(Blank),4375,0.035,Anne Weiler,1,
false,100,(Blank),4375,0.012,Greg Winston,1,
false,100,(Blank),4375,0.031,Anne Weiler,1,
false,100,(Blank),1500,0.037,Sanjay Shah,1,
false,100,(Blank),1500,0.023,Alicia Thomber,1,
false,100,(Blank),1250,0.003,Eric Gruber,1,
false,100,(Blank),1250,0.023,Alicia Thomber,2,"2,65,67"
false,100,(Blank),1250,0.022,Renee Lo,2,"2,67,69"
false,100,(Blank),1375,0.023,Alicia Thomber,2,"2,69,71"
false,100,(Blank),1625,0.037,Sanjay Shah,1,
false,100,(Blank),1625,0.023,Alicia Thomber,4,"4,24,28"
false,100,(Blank),3000,0.012,Greg Winston,1,
false,100,(Blank),2500,0.012,Greg Winston,1,
false,100,(Blank),2875,0.033,David So,1,
false,100,(Blank),2875,0.033,Jeff Hay,1,
false,100,(Blank),1000,0.031,Anne Weiler,1,
false,100,(Blank),625,0.033,David So,2,"2,71,73"
false,100,(Blank),1125,0.033,Jeff Hay,1,
false,100,(Blank),2625,0.033,Jeff Hay,1,
false,100,(Blank),2625,0.013,Alan Steiner,1,
false,100,(Blank),2625,0.037,Sanjay Shah,1,
false,100,(Blank),875,0.033,David So,3,"3,40,43"
false,100,(Blank),875,0.033,Jeff Hay,2,"2,73,75"
false,100,(Blank),750,0.033,David So,2,"2,75,77"
false,100,(Blank),750,0.033,Jeff Hay,1,
false,100,(Blank),750,0.031,Anne Weiler,1,
false,100,(Blank),250,0.033,David So,1,
false,100,(Blank),250,0.033,Jeff Hay,1,
false,100,(Blank),250,0.031,Anne Weiler,1,
false,100,(Blank),375,0.033,Jeff Hay,2,"2,77,79"
false,100,(Blank),375,0.032,Anne Weiler,1,
false,100,(Blank),375,0.031,Anne Weiler,1,
false,100,(Blank),500,0.033,David So,1,
false,100,(Blank),500,0.033,Jeff Hay,2,"2,79,81"
false,100,(Blank),500,0.031,Anne Weiler,1,
false,100,(Blank),125,0.033,David So,1,
false,100,(Blank),125,0.033,Jeff Hay,2,"2,81,83"
false,100,(Blank),2250,0.036,Sanjay Shah,1,
false,100,(Blank),5750,0.033,David So,1,
false,100,(Blank),5750,0.033,Jeff Hay,1,
false,100,(Blank),5750,0.035,Anne Weiler,1,
false,100,(Blank),6000,0.033,David So,1,
false,100,(Blank),5125,0.033,David So,2,"2,83,85"
false,100,(Blank),5125,0.033,Jeff Hay,1,
false,100,(Blank),5875,0.033,Jeff Hay,1,
false,100,Monthly Newsletter,3500,0.038,David So,1,
false,100,Monthly Newsletter,3875,0.038,Jeff Hay,1,
false,100,Monthly Newsletter,4250,0.04,Anne Weiler,1,
false,100,Monthly Newsletter,4250,0.017,Greg Winston,1,
false,100,Monthly Newsletter,1500,0.028,Alicia Thomber,1,
false,100,Monthly Newsletter,1625,0.028,Alicia Thomber,1,
false,101,(Blank),4125,0.011,Sanjay Shah,1,"1,0,1"
false,101,(Blank),3875,0.012,Sanjay Shah,1,"1,1,2"
false,101,(Blank),2500,0.011,Sanjay Shah,1,"1,2,3"
false,102,(Blank),3250,0.033,Alan Steiner,2,"2,187,189"
false,102,(Blank),3250,0.013,Molly Clark,8,"8,41,49"
false,102,(Blank),3250,0.013,Eric Gruber,3,"3,127,130"
false,102,(Blank),3250,0.013,Alan Steiner,1,
false,102,(Blank),3250,0.032,Greg Winston,5,"5,82,87"
false,102,(Blank),3250,0.035,Alan Steiner,1,
false,102,(Blank),3250,0.012,Anne Weiler,1,
false,102,(Blank),3250,0.012,Greg Winston,1,
false,102,(Blank),3250,0.015,Molly Clark,1,
false,102,(Blank),3250,0.015,Alan Steiner,2,"2,189,191"
false,102,(Blank),3250,0.038,Eric Gruber,1,
false,102,(Blank),3250,0.038,Alan Steiner,2,"2,191,193"
false,102,(Blank),3250,0.003,David So,1,
false,102,(Blank),3250,0.003,Jeff Hay,1,
false,102,(Blank),3500,0.033,Alan Steiner,2,"2,193,195"
false,102,(Blank),3500,0.013,Molly Clark,6,"6,64,70"
false,102,(Blank),3500,0.013,Eric Gruber,2,"2,195,197"
false,102,(Blank),3500,0.032,Greg Winston,2,"2,197,199"
false,102,(Blank),3500,0.032,Sanjay Shah,1,
false,102,(Blank),3500,0.035,Alan Steiner,1,
false,102,(Blank),3500,0.012,Greg Winston,2,"2,199,201"
false,102,(Blank),3500,0.015,Alan Steiner,1,
false,102,(Blank),3500,0.038,Alan Steiner,1,
false,102,(Blank),3500,0.003,Molly Clark,1,
false,102,(Blank),3500,0.003,Jeff Hay,1,
false,102,(Blank),3500,0.031,Sanjay Shah,4,"4,107,111"
false,102,(Blank),3500,0.037,Greg Winston,1,
false,102,(Blank),3125,0.033,Alan Steiner,1,
false,102,(Blank),3125,0.013,Molly Clark,8,"8,49,57"
false,102,(Blank),3125,0.013,David So,1,
false,102,(Blank),3125,0.013,Eric Gruber,2,"2,201,203"
false,102,(Blank),3125,0.013,Alicia Thomber,1,
false,102,(Blank),3125,0.032,Greg Winston,3,"3,130,133"
false,102,(Blank),3125,0.032,Sanjay Shah,1,
false,102,(Blank),3125,0.012,Greg Winston,3,"3,133,136"
false,102,(Blank),3125,0.015,Molly Clark,1,
false,102,(Blank),3125,0.015,Alan Steiner,1,
false,102,(Blank),3125,0.003,Spencer Low,1,
false,102,(Blank),3125,0.003,Julian Isla,1,
false,102,(Blank),3125,0.037,Greg Winston,1,
false,102,(Blank),3375,0.013,Molly Clark,7,"7,57,64"
false,102,(Blank),3375,0.013,David So,2,"2,203,205"
false,102,(Blank),3375,0.013,Alicia Thomber,1,
false,102,(Blank),3375,0.013,Alan Steiner,2,"2,205,207"
false,102,(Blank),3375,0.032,Greg Winston,3,"3,136,139"
false,102,(Blank),3375,0.012,Greg Winston,3,"3,139,142"
false,102,(Blank),3375,0.015,Alan Steiner,1,
false,102,(Blank),3375,0.015,Anne Weiler,1,
false,102,(Blank),3375,0.038,Eric Gruber,1,
false,102,(Blank),3375,0.037,Greg Winston,2,
false,102,(Blank),3625,0.013,Molly Clark,10,"10,12,22"
false,102,(Blank),3625,0.013,David So,1,
false,102,(Blank),3625,0.013,Alan Steiner,3,"3,142,145"
false,102,(Blank),3625,0.032,Greg Winston,4,"4,111,115"
false,102,(Blank),3625,0.032,Sanjay Shah,2,
false,102,(Blank),3625,0.012,Anne Weiler,1,
false,102,(Blank),3625,0.012,Greg Winston,1,
false,102,(Blank),3625,0.015,Alan Steiner,1,
false,102,(Blank),3625,0.038,Eric Gruber,1,
false,102,(Blank),3625,0.003,Molly Clark,1,
false,102,(Blank),3625,0.003,Alicia Thomber,1,
false,102,(Blank),4125,0.013,Molly Clark,10,"10,22,32"
false,102,(Blank),4125,0.013,David So,2,
false,102,(Blank),4125,0.013,Alicia Thomber,1,
false,102,(Blank),4125,0.013,Spencer Low,1,
false,102,(Blank),4125,0.013,Alan Steiner,1,
false,102,(Blank),4125,0.032,Greg Winston,1,
false,102,(Blank),4125,0.032,Sanjay Shah,1,
false,102,(Blank),4125,0.015,Alan Steiner,1,
false,102,(Blank),4125,0.031,Sanjay Shah,3,"3,145,148"
false,102,(Blank),3875,0.033,Eric Gruber,1,
false,102,(Blank),3875,0.013,Molly Clark,3,"3,148,151"
false,102,(Blank),3875,0.013,Eric Gruber,4,"4,115,119"
false,102,(Blank),3875,0.013,Alan Steiner,1,
false,102,(Blank),3875,0.032,Greg Winston,2,
false,102,(Blank),3875,0.012,Anne Weiler,1,
false,102,(Blank),3875,0.012,Greg Winston,1,
false,102,(Blank),3875,0.012,Renee Lo,1,
false,102,(Blank),3875,0.038,Eric Gruber,1,
false,102,(Blank),3875,0.038,Alan Steiner,1,
false,102,(Blank),3875,0.04,Alan Steiner,1,
false,102,(Blank),4250,0.033,Eric Gruber,1,
false,102,(Blank),4250,0.013,Molly Clark,6,"6,70,76"
false,102,(Blank),4250,0.013,Eric Gruber,5,"5,87,92"
false,102,(Blank),4250,0.013,Alicia Thomber,1,
false,102,(Blank),4250,0.032,Greg Winston,1,
false,102,(Blank),4250,0.032,Sanjay Shah,1,
false,102,(Blank),4250,0.012,Greg Winston,2,
false,102,(Blank),4250,0.012,Renee Lo,1,
false,102,(Blank),4250,0.038,Eric Gruber,1,
false,102,(Blank),4250,0.038,Alan Steiner,1,
false,102,(Blank),3750,0.033,Alan Steiner,2,
false,102,(Blank),3750,0.013,Molly Clark,4,"4,119,123"
false,102,(Blank),3750,0.013,Eric Gruber,1,
false,102,(Blank),3750,0.013,Alicia Thomber,1,
false,102,(Blank),3750,0.013,Spencer Low,1,
false,102,(Blank),3750,0.013,Alan Steiner,1,
false,102,(Blank),3750,0.032,Greg Winston,2,
false,102,(Blank),3750,0.032,Sanjay Shah,2,
false,102,(Blank),3750,0.015,Alan Steiner,1,
false,102,(Blank),3750,0.038,Alan Steiner,1,
false,102,(Blank),3750,0.037,Greg Winston,1,
false,102,(Blank),4000,0.013,Molly Clark,12,"12,0,12"
false,102,(Blank),4000,0.013,David So,1,
false,102,(Blank),4000,0.013,Eric Gruber,2,
false,102,(Blank),4000,0.013,Alan Steiner,1,
false,102,(Blank),4000,0.013,Jeff Hay,1,
false,102,(Blank),4000,0.032,Sanjay Shah,1,
false,102,(Blank),4000,0.012,Greg Winston,1,
false,102,(Blank),4000,0.015,Alan Steiner,1,
false,102,(Blank),4000,0.038,Eric Gruber,1,
false,102,(Blank),4000,0.04,Alan Steiner,1,
false,102,(Blank),4000,0.031,Sanjay Shah,1,
false,102,(Blank),4000,0.037,Greg Winston,1,
false,102,(Blank),4500,0.033,Eric Gruber,1,
false,102,(Blank),4500,0.033,Alan Steiner,1,
false,102,(Blank),4500,0.013,Molly Clark,9,"9,32,41"
false,102,(Blank),4500,0.013,David So,1,
false,102,(Blank),4500,0.032,Greg Winston,3,"3,151,154"
false,102,(Blank),4500,0.035,Alan Steiner,1,
false,102,(Blank),4500,0.015,Alan Steiner,1,
false,102,(Blank),4500,0.015,Anne Weiler,1,
false,102,(Blank),4500,0.031,Sanjay Shah,1,
false,102,(Blank),4625,0.033,Alan Steiner,1,
false,102,(Blank),4625,0.013,Molly Clark,4,"4,123,127"
false,102,(Blank),4625,0.013,Eric Gruber,1,
false,102,(Blank),4625,0.013,Alan Steiner,1,
false,102,(Blank),4625,0.032,Greg Winston,3,"3,154,157"
false,102,(Blank),4625,0.032,Sanjay Shah,1,
false,102,(Blank),4625,0.035,Alan Steiner,2,
false,102,(Blank),4625,0.012,Greg Winston,1,
false,102,(Blank),4750,0.033,Alan Steiner,2,
false,102,(Blank),4750,0.013,Molly Clark,5,"5,92,97"
false,102,(Blank),4750,0.013,David So,1,
false,102,(Blank),4750,0.013,Eric Gruber,1,
